"Comment","Designator","Footprint","LCSC Part #"
"proteus","BRD1","kicad6-libraries:proteus",""
"100n","C1","hellen-one-common:C0603","C14663"
"47p","C2","hellen-one-common:C0603","C1671"
"100n","C3","hellen-one-common:C0603","C14663"
"47p","C4","hellen-one-common:C0603","C1671"
"Fuse-Pad-Pad","F1","hellen-one-common:PAD-1206-PAD","C182446"
"10A","F2","kicad6-libraries:FUSE_8.5x4","C354908"
"10A","F3","kicad6-libraries:FUSE_8.5x4","C354908"
"Fuse-Pad-Pad","F4","hellen-one-common:PAD-1206-PAD","C182446"
"10A","F5","kicad6-libraries:FUSE_8.5x4","C354908"
"10A","F6","kicad6-libraries:FUSE_8.5x4","C354908"
"10A","F7","kicad6-libraries:FUSE_8.5x4","C354908"
"10A","F8","kicad6-libraries:FUSE_8.5x4","C354908"
"PROTO_AREA","G1","hellen-one-common:PROTO_AREA",""
"PROTO_AREA","G2","hellen-one-common:PROTO_AREA",""
"PROTO_AREA","G3","hellen-one-common:PROTO_AREA",""
"PROTO_AREA","G4","hellen-one-common:PROTO_AREA",""
"PROTO_AREA","G5","hellen-one-common:PROTO_AREA",""
"PROTO_AREA","G6","hellen-one-common:PROTO_AREA",""
"PROTO_AREA","G7","hellen-one-common:PROTO_AREA",""
"Conn_01x02","J1","Connector_Molex:Molex_Mini-Fit_Jr_5569-02A2_2x01_P4.20mm_Horizontal","C240832"
"Conn_01x02","J2","Connector_Molex:Molex_Mini-Fit_Jr_5569-02A2_2x01_P4.20mm_Horizontal","C240832"
"Conn_01x06","J3","Connector_PinHeader_2.54mm:PinHeader_1x06_P2.54mm_Vertical",""
"XH-6AW","J4","Connector_JST:JST_XH_S6B-XH-A_1x06_P2.50mm_Horizontal","C8876"
"XH-6AW","J5","Connector_JST:JST_XH_S6B-XH-A_1x06_P2.50mm_Horizontal","C8876"
"XH-4AW","J6","Connector_JST:JST_XH_S4B-XH-A_1x04_P2.50mm_Horizontal","C21273"
"XH-10AW","J7","Connector_JST:JST_XH_S10B-XH-A_1x10_P2.50mm_Horizontal","C14652"
"7-967288-1","J8","kicad6-libraries:TE_7-967288-1",""
"7-967288-1","J9","kicad6-libraries:TE_7-967288-1",""
